,gender,emotion,position,path
72,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_21.jpg
73,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_212.jpg
74,MALE,SURPRISE,UP,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_214.jpg
75,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_216.jpg
76,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_218.jpg
77,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_219.jpg
78,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_22.jpg
79,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_220.jpg
80,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_221.jpg
81,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_222.jpg
82,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_223.jpg
83,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_225.jpg
84,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_226.jpg
85,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_227.jpg
86,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_228.jpg
87,MALE,SADNESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_229.jpg
88,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_23.jpg
89,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_231.jpg
90,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_232.jpg
91,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_233.jpg
92,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_24.jpg
93,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_25.jpg
94,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_26.jpg
95,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_27.jpg
96,MALE,ANGER,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_3.jpg
97,MALE,SADNESS,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_35.jpg
98,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_36.jpg
99,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_37.jpg
100,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_38.jpg
101,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_39.jpg
102,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_4.jpg
103,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_40.jpg
104,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_41.jpg
105,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_42.jpg
106,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_43.jpg
107,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_44.jpg
108,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_45.jpg
109,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_46.jpg
110,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_47.jpg
111,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_48.jpg
112,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_49.jpg
113,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_5.jpg
114,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_50.jpg
115,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_56.jpg
116,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_57.jpg
117,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_59.jpg
118,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_60.jpg
119,MALE,SURPRISE,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_63.jpg
120,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_64.jpg
121,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_65.jpg
122,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_66.jpg
123,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_67.jpg
124,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_68.jpg
125,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_69.jpg
126,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_7.jpg
127,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_71.jpg
128,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_72.jpg
129,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_73.jpg
130,MALE,SURPRISE,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_74.jpg
131,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_75.jpg
132,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_77.jpg
133,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_79.jpg
134,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_8.jpg
135,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_80.jpg
136,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_81.jpg
137,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_82.jpg
138,MALE,SURPRISE,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_83.jpg
139,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_84.jpg
140,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_85.jpg
141,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_86.jpg
142,MALE,NEUTRAL,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_87.jpg
143,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_88.jpg
144,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_89.jpg
145,MALE,NEUTRAL,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_9.jpg
146,MALE,NEUTRAL,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_90.jpg
147,MALE,ANGER,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_92.jpg
148,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_93.jpg
149,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_94.jpg
150,MALE,HAPPINESS,DOWN,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_95.jpg
151,MALE,HAPPINESS,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_96.jpg
152,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_98.jpg
153,MALE,NEUTRAL,LEFT,./data/IMFDB_final/Shashi_kumar/Yajamana/images/Shashikumar_99.jpg
0,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_1.jpg
1,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_10.jpg
2,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_11.jpg
3,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_12.jpg
4,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_13.jpg
5,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_3.jpg
6,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_5.jpg
7,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_6.jpg
8,MALE,HAPPINESS,UP,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_7.jpg
9,MALE,HAPPINESS,UP,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_8.jpg
10,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/AmarAkbarAnthony/images/VinodKhanna_9.jpg
0,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_1.jpg
1,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_100.jpg
2,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_101.jpg
3,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_102.jpg
4,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_103.jpg
5,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_104.jpg
6,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_106.jpg
7,MALE,DISGUST,UP,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_107.jpg
8,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_108.jpg
9,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_110.jpg
10,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_115.jpg
11,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_116.jpg
12,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_117.jpg
13,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_118.jpg
14,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_119.jpg
15,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_12.jpg
16,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_121.jpg
17,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_123.jpg
18,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_125.jpg
19,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_126.jpg
20,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_127.jpg
21,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_128.jpg
22,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_129.jpg
23,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_130.jpg
24,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_131.jpg
25,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_132.jpg
26,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_133.jpg
27,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_134.jpg
28,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_135.jpg
29,MALE,HAPPINESS,DOWN,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_136.jpg
30,MALE,HAPPINESS,DOWN,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_137.jpg
31,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_138.jpg
32,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_139.jpg
33,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_140.jpg
34,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_141.jpg
35,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_142.jpg
36,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_143.jpg
37,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_144.jpg
38,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_145.jpg
39,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_146.jpg
40,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_147.jpg
41,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_148.jpg
42,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_149.jpg
43,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_150.jpg
44,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_151.jpg
45,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_152.jpg
46,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_153.jpg
47,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_154.jpg
48,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_155.jpg
49,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_156.jpg
50,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_159.jpg
51,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_16.jpg
52,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_160.jpg
53,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_161.jpg
54,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_162.jpg
55,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_163.jpg
56,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_167.jpg
57,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_169.jpg
58,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_17.jpg
59,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_170.jpg
60,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_171.jpg
61,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_172.jpg
62,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_173.jpg
63,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_174.jpg
64,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_177.jpg
65,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_179.jpg
66,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_18.jpg
67,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_181.jpg
68,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_182.jpg
69,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_184.jpg
70,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_185.jpg
71,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_186.jpg
72,MALE,DISGUST,DOWN,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_189.jpg
73,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_19.jpg
74,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_190.jpg
75,MALE,DISGUST,DOWN,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_191.jpg
76,MALE,HAPPINESS,DOWN,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_192.jpg
77,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_193.jpg
78,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_194.jpg
79,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_199.jpg
80,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_200.jpg
81,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_201.jpg
82,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_203.jpg
83,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_204.jpg
84,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_205.jpg
85,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_206.jpg
86,MALE,ANGER,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_207.jpg
87,MALE,ANGER,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_208.jpg
88,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_209.jpg
89,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_21.jpg
90,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_210.jpg
91,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_214.jpg
92,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_216.jpg
93,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_217.jpg
94,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_219.jpg
95,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_22.jpg
96,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_220.jpg
97,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_222.jpg
98,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_225.jpg
99,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_226.jpg
100,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_227.jpg
101,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_228.jpg
102,MALE,SADNESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_23.jpg
103,MALE,SADNESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_24.jpg
104,MALE,SADNESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_27.jpg
105,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_28.jpg
106,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_29.jpg
107,MALE,HAPPINESS,DOWN,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_30.jpg
108,MALE,HAPPINESS,UP,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_31.jpg
109,MALE,HAPPINESS,UP,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_35.jpg
110,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_36.jpg
111,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_38.jpg
112,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_4.jpg
113,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_40.jpg
114,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_41.jpg
115,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_42.jpg
116,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_43.jpg
117,MALE,ANGER,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_5.jpg
118,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_51.jpg
119,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_52.jpg
120,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_53.jpg
121,MALE,HAPPINESS,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_56.jpg
122,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_58.jpg
123,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_59.jpg
124,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_60.jpg
125,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_62.jpg
126,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_63.jpg
127,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_64.jpg
128,MALE,HAPPINESS,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_66.jpg
129,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_67.jpg
130,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_69.jpg
131,MALE,DISGUST,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_7.jpg
132,MALE,ANGER,FRONTAL,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_70.jpg
133,MALE,HAPPINESS,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_72.jpg
134,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_73.jpg
135,MALE,DISGUST,LEFT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_74.jpg
136,MALE,DISGUST,UP,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_78.jpg
137,MALE,DISGUST,RIGHT,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_79.jpg
138,MALE,HAPPINESS,UP,./data/IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_80.jpg
